"Gene.stable.ID","Gene.name"
"ENSMMUG00000058745","OR2AG1"
"ENSMMUG00000023555","GABRG3"
"ENSMMUG00000013158","FAM193A"
"ENSMMUG00000015802","KLHL17"
"ENSMMUG00000000010","EMC7"
"ENSMMUG00000006728","FBXO7"
"ENSMMUG00000016258","PPARA"
"ENSMMUG00000031027","DUS3L"
"ENSMMUG00000030400","SH3TC1"
"ENSMMUG00000004638","ASPN"
"ENSMMUG00000008323","CTBP1"
"ENSMMUG00000022692","DPH3"
"ENSMMUG00000010938","SLC6A18"
"ENSMMUG00000014748","SLC22A17"
"ENSMMUG00000002753","SOX6"
"ENSMMUG00000007434","RASA3"
"ENSMMUG00000046237","ABAT"
"ENSMMUG00000056802","RAX2"
"ENSMMUG00000052422","ATP6V1G2-DDX39B"
"ENSMMUG00000052422","ATP6V1G2"
"ENSMMUG00000008357","MAEA"
"ENSMMUG00000003034","OR4K15"
"ENSMMUG00000020555","IQSEC2"
"ENSMMUG00000027574","Y_RNA"
"ENSMMUG00000058066","TAS2R1"
"ENSMMUG00000061492","RNU6-1050P"
"ENSMMUG00000049675","Metazoa_SRP"
"ENSMMUG00000064338","TRAV22"
"ENSMMUG00000036424","RNU6-202P"
"ENSMMUG00000047673","RN7SL248P"
"ENSMMUG00000047673","RN7SL453P"
"ENSMMUG00000002418","TLR6"
"ENSMMUG00000060958","LRRC3B"
"ENSMMUG00000005902","FRMPD1"
"ENSMMUG00000018870","C9orf64"
"ENSMMUG00000023025","SYP"
"ENSMMUG00000009441","ABHD4"
"ENSMMUG00000000761","CYP2R1"
"ENSMMUG00000046809","RN7SL581P"
"ENSMMUG00000002756","WDR19"
"ENSMMUG00000035758","SNORD97"
"ENSMMUG00000017546","EMILIN2"
"ENSMMUG00000013894","B4GALNT3"
"ENSMMUG00000019938","ATP2B2"
"ENSMMUG00000007265","SGTA"
"ENSMMUG00000032930","MIR196B"
"ENSMMUG00000063758","LGALS2"
"ENSMMUG00000057866","Y_RNA"
"ENSMMUG00000043221","KRTAP10-6"
"ENSMMUG00000032281","ZBTB48"
"ENSMMUG00000026901","MIR208A"
"ENSMMUG00000061907","Metazoa_SRP"
"ENSMMUG00000055629","PTPN2"
"ENSMMUG00000003957","RHOG"
"ENSMMUG00000052199","IGFBPL1"
"ENSMMUG00000057956","CHMP4A"
"ENSMMUG00000050135","FAM90A26"
"ENSMMUG00000040263","SLC39A3"
"ENSMMUG00000020349","SEL1L3"
"ENSMMUG00000006237","CPZ"
"ENSMMUG00000064246","NPIPB2"
"ENSMMUG00000033825","RNU6ATAC22P"
"ENSMMUG00000016709","UBXN6"
"ENSMMUG00000003285","MYL5"
"ENSMMUG00000032965","SNORD81"
"ENSMMUG00000009603","DNAJC27"
"ENSMMUG00000021482","OR2H2"
"ENSMMUG00000018282","IL17RC"
"ENSMMUG00000018290","EMC3"
"ENSMMUG00000022004","MNT"
"ENSMMUG00000023139","SNRPN"
"ENSMMUG00000053345","PIM2"
"ENSMMUG00000063233","RTN4RL1"
"ENSMMUG00000001374","SVIL"
"ENSMMUG00000016936","MPP6"
"ENSMMUG00000026512","SNORA80B"
"ENSMMUG00000007925","SGK2"
"ENSMMUG00000010951","NFS1"
"ENSMMUG00000030144","SELENOP"
"ENSMMUG00000051038","Y_RNA"
"ENSMMUG00000008969","FANCD2OS"
"ENSMMUG00000008451","NRSN1"
"ENSMMUG00000022195","SMYD4"
"ENSMMUG00000051644","MED10"
"ENSMMUG00000020959","SPAG4"
"ENSMMUG00000001065","OR51A4"
"ENSMMUG00000001065","OR51A2"
"ENSMMUG00000060306","SAA2"
"ENSMMUG00000003849","HKDC1"
"ENSMMUG00000014002","CDK16"
"ENSMMUG00000018208","EIF6"
"ENSMMUG00000002382","SERPINF2"
"ENSMMUG00000002390","PREB"
"ENSMMUG00000004458","ANAPC4"
"ENSMMUG00000007725","HPX"
"ENSMMUG00000062401","OR13J1"
"ENSMMUG00000009957","SPATA25"
"ENSMMUG00000012261","ZC3H12B"
"ENSMMUG00000004839","IGF2BP3"
"ENSMMUG00000010256","EGR2"
"ENSMMUG00000021827","TRIM66"
"ENSMMUG00000055780","ATF4"
"ENSMMUG00000022525","PERM1"
"ENSMMUG00000036979","RNU7-11P"
"ENSMMUG00000000639","NEFM"
"ENSMMUG00000023494","TFE3"
"ENSMMUG00000020246","INSC"
"ENSMMUG00000030881","CAPN14"
"ENSMMUG00000063339","H2BC4"
"ENSMMUG00000030590","TMEM273"
"ENSMMUG00000005125","CABLES1"
"ENSMMUG00000025973","Y_RNA"
"ENSMMUG00000008530","GOLGA6L6"
"ENSMMUG00000008530","GOLGA6L22"
"ENSMMUG00000008530","GOLGA6L1"
"ENSMMUG00000049961","RNU6-201P"
"ENSMMUG00000060236","CIDEA"
"ENSMMUG00000019751","PPFIBP2"
"ENSMMUG00000014816","PLIN3"
"ENSMMUG00000022882","HES2"
"ENSMMUG00000003370","NFATC4"
"ENSMMUG00000058718","LINC00514"
"ENSMMUG00000005731","CLRN2"
"ENSMMUG00000016183","PRSS41"
"ENSMMUG00000025147","RNU6-847P"
"ENSMMUG00000003825","PCBP3"
"ENSMMUG00000021345","TNRC6B"
"ENSMMUG00000050827","Metazoa_SRP"
"ENSMMUG00000054817","IGBP1"
"ENSMMUG00000053853","C1QTNF7"
"ENSMMUG00000005091","NRBP1"
"ENSMMUG00000005303","APOM"
"ENSMMUG00000053226","RNU6ATAC22P"
"ENSMMUG00000025875","RNU5A-6P"
"ENSMMUG00000003582","MXRA8"
"ENSMMUG00000056313","EVX1"
"ENSMMUG00000062477","CSDC2"
"ENSMMUG00000007227","ZSCAN26"
"ENSMMUG00000008556","ITGAE"
"ENSMMUG00000048910","KNL1"
"ENSMMUG00000042855","ZSWIM1"
"ENSMMUG00000021886","MRFAP1L1"
"ENSMMUG00000064900","GRPEL1"
"ENSMMUG00000004773","TRPM5"
"ENSMMUG00000015968","CMPK2"
"ENSMMUG00000042150","MRLN"
"ENSMMUG00000039923","RN7SL801P"
"ENSMMUG00000014100","TUBGCP6"
"ENSMMUG00000032429","FOXO4"
"ENSMMUG00000003204","ADGRA2"
"ENSMMUG00000003615","NFE2L3"
"ENSMMUG00000023834","U3"
"ENSMMUG00000061614","OR51M1"
"ENSMMUG00000008425","PFKFB1"
"ENSMMUG00000010214","CCIN"
"ENSMMUG00000058363","OR10G2"
"ENSMMUG00000002043","CD81"
"ENSMMUG00000063820","OR52M1"
"ENSMMUG00000021135","SLC34A2"
"ENSMMUG00000009310","MYT1L"
"ENSMMUG00000052000","Y_RNA"
"ENSMMUG00000045015","ANKRD61"
"ENSMMUG00000013214","KCNS1"
"ENSMMUG00000054213","PTH"
"ENSMMUG00000056937","MSMP"
"ENSMMUG00000020563","TRMT61B"
"ENSMMUG00000045958","RNU6-987P"
"ENSMMUG00000019518","SDF4"
"ENSMMUG00000017726","NRBF2"
"ENSMMUG00000002765","SLC25A11"
"ENSMMUG00000014240","TXNDC11"
"ENSMMUG00000011962","PTPRS"
"ENSMMUG00000061145","Metazoa_SRP"
"ENSMMUG00000013676","STAR"
"ENSMMUG00000042478","MIR6812"
"ENSMMUG00000049400","UBD"
"ENSMMUG00000017221","TMEM175"
"ENSMMUG00000012541","ZNRF2"
"ENSMMUG00000063595","SNORA7A"
"ENSMMUG00000007751","SLC22A18"
"ENSMMUG00000012029","SULF2"
"ENSMMUG00000002742","ST8SIA5"
"ENSMMUG00000003787","EXOC3"
"ENSMMUG00000015448","PARVB"
"ENSMMUG00000009120","MOV10L1"
"ENSMMUG00000023998","Y_RNA"
"ENSMMUG00000008699","SH2D3A"
"ENSMMUG00000027116","MIR383"
"ENSMMUG00000025207","SNORA63"
"ENSMMUG00000009204","SWAP70"
"ENSMMUG00000008023","MSMB"
"ENSMMUG00000021830","DENND2B"
"ENSMMUG00000048710","HIC1"
"ENSMMUG00000000881","COMMD3-BMI1"
"ENSMMUG00000001635","ZNF703"
"ENSMMUG00000017975","ZNF75A"
"ENSMMUG00000049399","OR52E4"
"ENSMMUG00000055234","Metazoa_SRP"
"ENSMMUG00000015139","SEPTIN3"
"ENSMMUG00000014069","PDCD6IP"
"ENSMMUG00000062074","Y_RNA"
"ENSMMUG00000017560","SEMG2"
"ENSMMUG00000062056","Y_RNA"
"ENSMMUG00000054607","MPLKIP"
"ENSMMUG00000023464","DOK2"
"ENSMMUG00000015959","ARPP21"
"ENSMMUG00000035898","RNU7-153P"
"ENSMMUG00000055442","Metazoa_SRP"
"ENSMMUG00000059901","SPPL2B"
"ENSMMUG00000064689","POTEB2"
"ENSMMUG00000064689","POTEB3"
"ENSMMUG00000064689","POTEB"
"ENSMMUG00000064689","POTEC"
"ENSMMUG00000017626","C11orf58"
"ENSMMUG00000050917","RNU6-647P"
"ENSMMUG00000045769","TTLL10"
"ENSMMUG00000005947","SAMD11"
"ENSMMUG00000022860","USP47"
"ENSMMUG00000008039","ABHD13"
"ENSMMUG00000050621","RALA"
"ENSMMUG00000032795","MIR579"
"ENSMMUG00000065159","GHRL"
"ENSMMUG00000037320","RNU6-923P"
"ENSMMUG00000059512","RNF125"
"ENSMMUG00000035710","RNU6-138P"
"ENSMMUG00000019954","CREB3L3"
"ENSMMUG00000053206","MEX3D"
"ENSMMUG00000027151","MIR660"
"ENSMMUG00000014987","CCDC126"
"ENSMMUG00000045449","GLCCI1"
"ENSMMUG00000059917","RNU6-885P"
"ENSMMUG00000060105","CCNL2"
"ENSMMUG00000020698","ADCY4"
"ENSMMUG00000003854","SH3BP1"
"ENSMMUG00000054774","RNU6-1025P"
"ENSMMUG00000008799","HLA-F"
"ENSMMUG00000010320","ATP6V1C2"
"ENSMMUG00000039906","RN7SL189P"
"ENSMMUG00000006594","DHX33"
"ENSMMUG00000007875","FBXL12"
"ENSMMUG00000000854","RPA3"
"ENSMMUG00000016465","HDAC6"
"ENSMMUG00000019754","VPS13A"
"ENSMMUG00000012092","OR2J1"
"ENSMMUG00000012092","OR2J2"
"ENSMMUG00000017217","EIF3G"
"ENSMMUG00000022584","GPR82"
"ENSMMUG00000035176","RNU6-1228P"
"ENSMMUG00000050701","ATAD3A"
"ENSMMUG00000012996","TM4SF5"
"ENSMMUG00000001220","ADGRE1"
"ENSMMUG00000004214","PKMYT1"
"ENSMMUG00000031268","MRPL23"
"ENSMMUG00000057335","Metazoa_SRP"
"ENSMMUG00000013625","ATP11A"
"ENSMMUG00000021924","NHSL2"
"ENSMMUG00000014144","LEPROTL1"
"ENSMMUG00000006862","FHOD3"
"ENSMMUG00000013954","PDZD2"
"ENSMMUG00000035173","RNU6-336P"
"ENSMMUG00000057273","TRAV8-3"
"ENSMMUG00000004389","CDH18"
"ENSMMUG00000005898","MORC2"
"ENSMMUG00000017198","KCNS3"
"ENSMMUG00000002409","CHRNE"
"ENSMMUG00000004274","MTMR8"
"ENSMMUG00000010984","MOB3A"
"ENSMMUG00000007954","CDKAL1"
"ENSMMUG00000003706","FAM13C"
"ENSMMUG00000056789","VHL"
"ENSMMUG00000023659","STARD3NL"
"ENSMMUG00000045026","RHNO1"
"ENSMMUG00000023157","SNX18"
"ENSMMUG00000008669","SLC25A52"
"ENSMMUG00000006101","MYH9"
"ENSMMUG00000000002","TEDC2"
"ENSMMUG00000011909","RBP3"
"ENSMMUG00000012666","CARS2"
"ENSMMUG00000042599","TRAV20"
"ENSMMUG00000015798","AUH"
"ENSMMUG00000060467","MRM3"
"ENSMMUG00000054150","LITAFD"
"ENSMMUG00000003331","ZSCAN16"
"ENSMMUG00000000739","MEIOB"
"ENSMMUG00000035116","U2"
"ENSMMUG00000063970","RNU6-1100P"
"ENSMMUG00000063970","U6"
"ENSMMUG00000063970","RNU6-1199P"
"ENSMMUG00000063970","RNU6-1118P"
"ENSMMUG00000063970","RNU6-719P"
"ENSMMUG00000020448","ITGA2"
"ENSMMUG00000028020","Y_RNA"
"ENSMMUG00000013875","CPTP"
"ENSMMUG00000019368","ALDH5A1"
"ENSMMUG00000014168","PRMT8"
"ENSMMUG00000012663","NAXD"
"ENSMMUG00000006117","OGG1"
"ENSMMUG00000019784","SEPSECS"
"ENSMMUG00000018073","LCORL"
"ENSMMUG00000042707","ANGPTL6"
"ENSMMUG00000051279","OR52N5"
"ENSMMUG00000018858","SRRM2"
"ENSMMUG00000010875","TEAD1"
"ENSMMUG00000019803","TCN2"
"ENSMMUG00000053924","RPA1"
"ENSMMUG00000007344","C20orf173"
"ENSMMUG00000059871","Metazoa_SRP"
"ENSMMUG00000049358","RN7SL856P"
"ENSMMUG00000016385","PSD3"
"ENSMMUG00000060323","Metazoa_SRP"
"ENSMMUG00000053655","AC010145.2"
"ENSMMUG00000030876","SLC30A6"
"ENSMMUG00000045722","RN7SL291P"
"ENSMMUG00000009703","OXTR"
"ENSMMUG00000017224","CTNNBL1"
"ENSMMUG00000002433","CAMK2B"
"ENSMMUG00000018054","ZKSCAN3"
"ENSMMUG00000008758","ZNF143"
"ENSMMUG00000007754","DCHS1"
"ENSMMUG00000013211","TOMM34"
"ENSMMUG00000038788","RNU6-1289P"
"ENSMMUG00000001892","UGDH"
"ENSMMUG00000047997","Metazoa_SRP"
"ENSMMUG00000004131","KIAA0930"
"ENSMMUG00000053350","Metazoa_SRP"
"ENSMMUG00000020831","ZNF165"
"ENSMMUG00000013458","HOXA7"
"ENSMMUG00000048375","RN7SL22P"
"ENSMMUG00000039805","RAB10"
"ENSMMUG00000058396","EGR3"
"ENSMMUG00000064596","ATAD3A"
"ENSMMUG00000013984","ABLIM2"
"ENSMMUG00000049569","Metazoa_SRP"
"ENSMMUG00000062844","ZNF32"
"ENSMMUG00000023021","MAGIX"
"ENSMMUG00000019696","GPD1L"
"ENSMMUG00000064085","INMT"
"ENSMMUG00000064085","INMT-MINDY4"
"ENSMMUG00000006039","GPR176"
"ENSMMUG00000017382","BLVRA"
"ENSMMUG00000004479","CDH22"
"ENSMMUG00000010029","RPL3"
"ENSMMUG00000018066","PSMA8"
"ENSMMUG00000022989","RAP1GAP2"
"ENSMMUG00000014896","ICAM1"
"ENSMMUG00000052223","Y_RNA"
"ENSMMUG00000054579","ZFR2"
"ENSMMUG00000015258","GCAT"
"ENSMMUG00000003570","ATP5F1A"
"ENSMMUG00000063652","EZHIP"
"ENSMMUG00000012283","SCG5"
"ENSMMUG00000031449","ZCWPW2"
"ENSMMUG00000031449","AC098650.1"
"ENSMMUG00000016016","CCDC25"
"ENSMMUG00000060575","EIF4EBP1"
"ENSMMUG00000052490","TRAV21"
"ENSMMUG00000008200","SLA2"
"ENSMMUG00000035760","RNU6-1212P"
"ENSMMUG00000061296","ZNF391"
"ENSMMUG00000033267","RNU1-56P"
"ENSMMUG00000006405","SERGEF"
"ENSMMUG00000002987","RAPGEF5"
"ENSMMUG00000045833","RN7SL16P"
"ENSMMUG00000057047","SNORD115-26"
"ENSMMUG00000002582","SLC17A1"
"ENSMMUG00000022067","IQSEC3"
"ENSMMUG00000052785","ELFN2"
"ENSMMUG00000003046","GAMT"
"ENSMMUG00000059967","SNORD3E"
"ENSMMUG00000015828","RBPJ"
"ENSMMUG00000018745","C5orf49"
"ENSMMUG00000061991","FAM110C"
"ENSMMUG00000053545","PKDREJ"
"ENSMMUG00000018210","FAM83C"
"ENSMMUG00000023551","PXMP4"
"ENSMMUG00000049914","SNORD115-22"
"ENSMMUG00000019378","YWHAE"
"ENSMMUG00000008298","AOPEP"
"ENSMMUG00000018650","WNK1"
"ENSMMUG00000026312","Y_RNA"
"ENSMMUG00000008383","MFSD10"
"ENSMMUG00000026592","Y_RNA"
"ENSMMUG00000016712","CNTNAP3"
"ENSMMUG00000016712","CNTNAP3B"
"ENSMMUG00000016712","CNTNAP3C"
"ENSMMUG00000036758","SNORD105B"
"ENSMMUG00000005417","IL2RB"
"ENSMMUG00000052921","H1-2"
"ENSMMUG00000053967","FGF6"
"ENSMMUG00000060440","LGI2"
"ENSMMUG00000033863","SNORD98"
"ENSMMUG00000053861","OR4E1"
"ENSMMUG00000019632","RSL1D1"
"ENSMMUG00000042546","SNU13"
"ENSMMUG00000013160","DNAJC17"
"ENSMMUG00000007966","TNIP2"
"ENSMMUG00000005272","GATD3A"
"ENSMMUG00000011191","TACC3"
"ENSMMUG00000024011","RNU1-16P"
"ENSMMUG00000005401","FAM189A2"
"ENSMMUG00000058741","ONECUT3"
"ENSMMUG00000055802","PROCR"
"ENSMMUG00000024503","RNU1-150P"
"ENSMMUG00000013029","SFTPC"
"ENSMMUG00000050738","SNORD115-10"
"ENSMMUG00000006812","DCLK3"
"ENSMMUG00000014297","CIB4"
"ENSMMUG00000031026","CACNG2"
"ENSMMUG00000012751","FOXRED2"
"ENSMMUG00000029882","OR11A1"
"ENSMMUG00000064269","Y_RNA"
"ENSMMUG00000009695","BTBD10"
"ENSMMUG00000061661","ZNF266"
"ENSMMUG00000016403","ANKRD26"
"ENSMMUG00000013062","PHETA2"
"ENSMMUG00000023004","SMC1B"
"ENSMMUG00000049727","DUSP4"
"ENSMMUG00000063728","Metazoa_SRP"
"ENSMMUG00000015001","LIMK2"
"ENSMMUG00000019128","RNASE10"
"ENSMMUG00000051414","Metazoa_SRP"
"ENSMMUG00000023808","CARD6"
"ENSMMUG00000016406","YME1L1"
"ENSMMUG00000038635","RNU6-495P"
"ENSMMUG00000012613","FGD1"
"ENSMMUG00000005760","EBF2"
"ENSMMUG00000015396","WDR13"
"ENSMMUG00000001530","TAF1B"
"ENSMMUG00000028257","Y_RNA"
"ENSMMUG00000015017","LMO1"
"ENSMMUG00000004663","COLEC12"
"ENSMMUG00000023581","ABCC8"
"ENSMMUG00000058325","HLA-A"
"ENSMMUG00000037294","RNU6-513P"
"ENSMMUG00000006416","FAM155B"
"ENSMMUG00000019966","ZNF557"
"ENSMMUG00000010589","NEBL"
"ENSMMUG00000055194","RNY4P37"
"ENSMMUG00000013446","ANXA8L1"
"ENSMMUG00000013446","ANXA8"
"ENSMMUG00000009267","ZNF214"
"ENSMMUG00000024272","RNU6-1244P"
"ENSMMUG00000064195","Metazoa_SRP"
"ENSMMUG00000060728","FBP2"
"ENSMMUG00000060071","RNU6-1269P"
"ENSMMUG00000060071","RNU6-599P"
"ENSMMUG00000060071","RNU6-1193P"
"ENSMMUG00000060071","RNU6-538P"
"ENSMMUG00000060071","RNU6-368P"
"ENSMMUG00000054897","DNHD1"
"ENSMMUG00000018929","ANKRD10"
"ENSMMUG00000021089","SFRP4"
"ENSMMUG00000023456","ERGIC3"
"ENSMMUG00000036999","RNU6-1242P"
"ENSMMUG00000019963","ADGRA3"
"ENSMMUG00000057794","CAVIN3"
"ENSMMUG00000004544","MRPL17"
"ENSMMUG00000059199","C17orf107"
"ENSMMUG00000018609","VARS2"
"ENSMMUG00000011426","TIMP1"
"ENSMMUG00000015471","ZNF33A"
"ENSMMUG00000045850","RN7SL37P"
"ENSMMUG00000005424","LRRC8E"
"ENSMMUG00000006658","CAPN7"
"ENSMMUG00000041236","RN7SL591P"
"ENSMMUG00000032805","SNORD115-45"
"ENSMMUG00000020077","GNL1"
"ENSMMUG00000007732","AC084337.2"
"ENSMMUG00000007732","TIMM10B"
"ENSMMUG00000025632","Y_RNA"
"ENSMMUG00000004045","CLUL1"
"ENSMMUG00000013663","MRPL52"
"ENSMMUG00000002884","RP9"
"ENSMMUG00000003409","DBNDD2"
"ENSMMUG00000030531","SIRT1"
"ENSMMUG00000062113","RAB12"
"ENSMMUG00000022968","GGT6"
"ENSMMUG00000023024","PRICKLE3"
"ENSMMUG00000006586","S1PR2"
"ENSMMUG00000049707","SNORD115-21"
"ENSMMUG00000056222","Y_RNA"
"ENSMMUG00000008268","WAC"
"ENSMMUG00000010544","MUC5B"
"ENSMMUG00000016555","NCOA5"
"ENSMMUG00000022532","EPM2AIP1"
"ENSMMUG00000005404","ZNF25"
"ENSMMUG00000029407","TINF2"
"ENSMMUG00000058744","SNORD115-16"
"ENSMMUG00000019663","CHST7"
"ENSMMUG00000020411","MRTFA"
"ENSMMUG00000033297","AC009121.1"
"ENSMMUG00000012337","MFSD2B"
"ENSMMUG00000018093","RALY"
"ENSMMUG00000007479","PNOC"
"ENSMMUG00000040817","IRF9"
"ENSMMUG00000006514","DEXI"
"ENSMMUG00000051584","RNU6-1189P"
"ENSMMUG00000001138","USP27X"
"ENSMMUG00000062229","PTX4"
"ENSMMUG00000021638","OR52A5"
"ENSMMUG00000005193","CLPTM1L"
"ENSMMUG00000036602","RNU7-49P"
"ENSMMUG00000018597","NUBP2"
"ENSMMUG00000054546","ATP10A"
"ENSMMUG00000018096","HMG20B"
"ENSMMUG00000011403","TBXA2R"
"ENSMMUG00000061994","OR7E24"
"ENSMMUG00000048395","CBX6"
"ENSMMUG00000049284","RNU7-12P"
"ENSMMUG00000061648","H2BC6"
"ENSMMUG00000023554","GABRA5"
"ENSMMUG00000002739","PDGFB"
"ENSMMUG00000007568","ZNF174"
"ENSMMUG00000001872","ZDHHC2"
"ENSMMUG00000017450","MOB2"
"ENSMMUG00000013152","CABCOCO1"
"ENSMMUG00000042296","MIR7850"
"ENSMMUG00000059020","RNU6-1239P"
"ENSMMUG00000059020","RNU6-1268P"
"ENSMMUG00000059020","RNU6-749P"
"ENSMMUG00000059020","RNU6-631P"
"ENSMMUG00000059020","RNU6-1021P"
"ENSMMUG00000022744","MBNL2"
"ENSMMUG00000040683","ANKRD63"
"ENSMMUG00000057764","IDUA"
"ENSMMUG00000042420","PNMA2"
"ENSMMUG00000002805","HEPH"
"ENSMMUG00000003360","CENPM"
"ENSMMUG00000051411","PTF1A"
"ENSMMUG00000004559","KCND1"
"ENSMMUG00000019009","SATB1"
"ENSMMUG00000010092","TRIM35"
"ENSMMUG00000004632","ALLC"
"ENSMMUG00000033492","MIR887"
"ENSMMUG00000038892","ZNF853"
"ENSMMUG00000057444","Y_RNA"
"ENSMMUG00000015004","TOX4"
"ENSMMUG00000024056","SNORD52"
"ENSMMUG00000004378","GAREM2"
"ENSMMUG00000001006","DDX50"
"ENSMMUG00000019732","MAPRE3"
"ENSMMUG00000018183","TAS1R1"
"ENSMMUG00000044883","IMPACT"
"ENSMMUG00000038311","TRPV3"
"ENSMMUG00000040877","ZNF705D"
"ENSMMUG00000012754","EIF3D"
"ENSMMUG00000012705","UHRF1"
"ENSMMUG00000022376","ZWINT"
"ENSMMUG00000020202","MAGED4B"
"ENSMMUG00000020202","MAGED4"
"ENSMMUG00000023001","ANTXRL"
"ENSMMUG00000023393","LYAR"
"ENSMMUG00000002873","ITGBL1"
"ENSMMUG00000042964","RN7SL398P"
"ENSMMUG00000051407","C6orf136"
"ENSMMUG00000048424","SDC4"
"ENSMMUG00000061664","Metazoa_SRP"
"ENSMMUG00000064860","PGAM2"
"ENSMMUG00000038836","SMIM1"
"ENSMMUG00000007666","THOC6"
"ENSMMUG00000012681","AC087721.2"
"ENSMMUG00000012681","NUSAP1"
"ENSMMUG00000055822","MIB1"
"ENSMMUG00000020860","EVC2"
"ENSMMUG00000001454","ACO2"
"ENSMMUG00000023678","PLEKHG5"
"ENSMMUG00000014462","IVD"
"ENSMMUG00000035752","FO393410.1"
"ENSMMUG00000019932","IRAK2"
"ENSMMUG00000004160","DPH6"
"ENSMMUG00000009642","SPATA31E1"
"ENSMMUG00000063752","PIGU"
"ENSMMUG00000001702","SUGCT"
"ENSMMUG00000025261","RNU6-935P"
"ENSMMUG00000031015","RASSF10"
"ENSMMUG00000060132","CDPF1"
"ENSMMUG00000057791","TRDV2"
"ENSMMUG00000053020","CAV3"
"ENSMMUG00000011912","GDF10"
"ENSMMUG00000021037","MBOAT2"
"ENSMMUG00000010033","GADL1"
"ENSMMUG00000000893","EP300"
"ENSMMUG00000020017","NPW"
"ENSMMUG00000001039","PROZ"
"ENSMMUG00000024526","Y_RNA"
"ENSMMUG00000015453","ZEB1"
"ENSMMUG00000017795","AL590764.2"
"ENSMMUG00000017795","IL2RG"
"ENSMMUG00000047336","PJA1"
"ENSMMUG00000052428","TRDV1"
"ENSMMUG00000041125","POTEB2"
"ENSMMUG00000041125","POTEB3"
"ENSMMUG00000041125","POTEB"
"ENSMMUG00000041125","POTEC"
"ENSMMUG00000000450","OR52N4"
"ENSMMUG00000017492","ZNF22"
"ENSMMUG00000017480","ZNF322"
"ENSMMUG00000052621","H2BC7"
"ENSMMUG00000018950","METTL4"
"ENSMMUG00000014445","SORBS3"
"ENSMMUG00000014986","TEX33"
"ENSMMUG00000010940","TERT"
"ENSMMUG00000018001","NDP"
"ENSMMUG00000052108","Y_RNA"
"ENSMMUG00000002302","STAU1"
"ENSMMUG00000020324","SMIM14"
"ENSMMUG00000044693","RN7SL743P"
"ENSMMUG00000033216","U3"
"ENSMMUG00000006710","SGCZ"
"ENSMMUG00000025827","AC034186.2"
"ENSMMUG00000044029","C1QTNF6"
"ENSMMUG00000042412","FBXO4"
"ENSMMUG00000039907","RN7SL303P"
"ENSMMUG00000045908","RNF144A"
"ENSMMUG00000056929","ECM2"
"ENSMMUG00000055998","OR51G2"
"ENSMMUG00000056680","RRAS2"
"ENSMMUG00000053716","OR52B2"
"ENSMMUG00000005101","FNDC4"
"ENSMMUG00000008760","FAM120C"
"ENSMMUG00000059649","TRGV10"
"ENSMMUG00000024124","Y_RNA"
"ENSMMUG00000056111","SNORD115-10"
"ENSMMUG00000008477","C14orf93"
"ENSMMUG00000003683","CD40"
"ENSMMUG00000009205","SBF2"
"ENSMMUG00000030627","FAM155A"
"ENSMMUG00000007717","SMPD1"
"ENSMMUG00000038166","RNF207"
"ENSMMUG00000012864","PDIA6"
"ENSMMUG00000000273","SH3GL1"
"ENSMMUG00000013777","DDHD2"
"ENSMMUG00000049665","Metazoa_SRP"
"ENSMMUG00000000335","AC104389.5"
"ENSMMUG00000000335","TRIM5"
"ENSMMUG00000020950","CERK"
"ENSMMUG00000009614","STAC"
"ENSMMUG00000006898","ITGB8"
"ENSMMUG00000057058","RNU6-946P"
"ENSMMUG00000059913","AKAIN1"
"ENSMMUG00000057873","TRARG1"
"ENSMMUG00000003558","CLYBL"
"ENSMMUG00000012122","PPP1R11"
"ENSMMUG00000003335","LSP1"
"ENSMMUG00000006061","SCUBE1"
"ENSMMUG00000018332","FAM98B"
"ENSMMUG00000052895","MBOAT4"
"ENSMMUG00000017588","NRP1"
"ENSMMUG00000002296","MSR1"
"ENSMMUG00000036229","RNU7-193P"
"ENSMMUG00000022888","NPHP4"
"ENSMMUG00000010350","CIDEC"
"ENSMMUG00000018299","OSBP2"
"ENSMMUG00000020183","TRIL"
"ENSMMUG00000052663","OR7D4"
"ENSMMUG00000018471","STK33"
"ENSMMUG00000021754","NLRC4"
"ENSMMUG00000017711","LZTS1"
"ENSMMUG00000051980","H1-6"
"ENSMMUG00000012312","ZNRF4"
"ENSMMUG00000007428","GAS6"
"ENSMMUG00000002388","ABHD1"
"ENSMMUG00000013940","KIF4A"
"ENSMMUG00000012997","VMO1"
"ENSMMUG00000001844","PPARGC1A"
"ENSMMUG00000021839","GRID2IP"
"ENSMMUG00000021716","DPP9"
"ENSMMUG00000017276","NOL4"
"ENSMMUG00000008728","TTLL1"
"ENSMMUG00000064933","Metazoa_SRP"
"ENSMMUG00000028895","RPS28"
"ENSMMUG00000062583","OR1A1"
"ENSMMUG00000017630","RELL1"
"ENSMMUG00000006116","BRPF1"
"ENSMMUG00000053320","SUSD3"
"ENSMMUG00000056465","EDDM3A"
"ENSMMUG00000038652","SPATA31A1"
"ENSMMUG00000038652","SPATA31A6"
"ENSMMUG00000038652","SPATA31A5"
"ENSMMUG00000038652","SPATA31A7"
"ENSMMUG00000038652","SPATA31A3"
"ENSMMUG00000030028","TUBB"
"ENSMMUG00000021337","UBQLN3"
"ENSMMUG00000022194","SERPINF1"
"ENSMMUG00000054508","WFDC8"
