"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","vax_group","vax_dose","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"0TL_113",5.27755494807756,"0TL_113","0TL HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","pre",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_113_read1.fastq.gz","0TL_113_read2.fastq.gz","M3",0
"0TL_114",5.31918554924438,"0TL_114","0TL HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","d2",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_114_read1.fastq.gz","0TL_114_read2.fastq.gz","M3",0.0416306011668137
"0TL_115",5.47756649878387,"0TL_115","0TL HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","wk2",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_115_read1.fastq.gz","0TL_115_read2.fastq.gz","M3",0.200011550706305
"0TL_116",4.32244245375772,"0TL_116","0TL HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","wk12",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_116_read1.fastq.gz","0TL_116_read2.fastq.gz","M3",-0.955112494319848
"CZRJR_57",5.13106108425205,"CZRJR_57","CZRJR AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","pre",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_57_read1.fastq.gz","CZRJR_57_read2.fastq.gz","M3",0
"CZRJR_58",5.07227204462799,"CZRJR_58","CZRJR AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","d2",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_58_read1.fastq.gz","CZRJR_58_read2.fastq.gz","M3",-0.0587890396240569
"CZRJR_59",5.39483041791842,"CZRJR_59","CZRJR AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","wk2",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_59_read1.fastq.gz","CZRJR_59_read2.fastq.gz","M3",0.263769333666373
"CZRJR_60",5.09339487862072,"CZRJR_60","CZRJR AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","wk12",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_60_read1.fastq.gz","CZRJR_60_read2.fastq.gz","M3",-0.0376662056313295
"DF2A_13",5.26460816673637,"DF2A_13","DF2A IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_13_read1.fastq.gz","DF2A_13_read2.fastq.gz","M3",0
"DF2A_14",5.43394633256066,"DF2A_14","DF2A IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_14_read1.fastq.gz","DF2A_14_read2.fastq.gz","M3",0.16933816582429
"DF2A_15",5.74342263991598,"DF2A_15","DF2A IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_15_read1.fastq.gz","DF2A_15_read2.fastq.gz","M3",0.478814473179605
"DF2A_16",5.10046433847321,"DF2A_16","DF2A IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_16_read1.fastq.gz","DF2A_16_read2.fastq.gz","M3",-0.164143828263161
"DF7X_53",4.95216310216195,"DF7X_53","DF7X ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","pre",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_53_read1.fastq.gz","DF7X_53_read2.fastq.gz","M3",0
"DF7X_54",4.9439647493593,"DF7X_54","DF7X ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","d2",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_54_read1.fastq.gz","DF7X_54_read2.fastq.gz","M3",-0.00819835280264769
"DF7X_55",5.00567219222908,"DF7X_55","DF7X ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","wk2",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_55_read1.fastq.gz","DF7X_55_read2.fastq.gz","M3",0.0535090900671342
"DF7X_56",4.96422415371787,"DF7X_56","DF7X ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","wk12",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_56_read1.fastq.gz","DF7X_56_read2.fastq.gz","M3",0.0120610515559196
"DF8J_109",5.29215195164247,"DF8J_109","DF8J HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","pre",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_109_read1.fastq.gz","DF8J_109_read2.fastq.gz","M3",0
"DF8J_110",5.38651261461236,"DF8J_110","DF8J HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","d2",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_110_read1.fastq.gz","DF8J_110_read2.fastq.gz","M3",0.0943606629698897
"DF8J_111",5.57359219628718,"DF8J_111","DF8J HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","wk2",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_111_read1.fastq.gz","DF8J_111_read2.fastq.gz","M3",0.28144024464471
"DF8J_112",5.26169241196394,"DF8J_112","DF8J HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","wk12",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_112_read1.fastq.gz","DF8J_112_read2.fastq.gz","M3",-0.0304595396785281
"DF9F_141",5.41922054885979,"DF9F_141","DF9F HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","pre",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_141_read1.fastq.gz","DF9F_141_read2.fastq.gz","M3",0
"DF9F_142",5.68547579582084,"DF9F_142","DF9F HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","d2",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_142_read1.fastq.gz","DF9F_142_read2.fastq.gz","M3",0.266255246961048
"DF9F_143",5.41078627546709,"DF9F_143","DF9F HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","wk2",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_143_read1.fastq.gz","DF9F_143_read2.fastq.gz","M3",-0.00843427339270875
"DF9F_144",5.39459667870852,"DF9F_144","DF9F HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","wk12",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_144_read1.fastq.gz","DF9F_144_read2.fastq.gz","M3",-0.0246238701512711
"DF9I_117",5.0479530329098,"DF9I_117","DF9I ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","pre",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_117_read1.fastq.gz","DF9I_117_read2.fastq.gz","M3",0
"DF9I_118",5.18388562397959,"DF9I_118","DF9I ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","d2",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_118_read1.fastq.gz","DF9I_118_read2.fastq.gz","M3",0.135932591069785
"DF9I_119",5.28199404553262,"DF9I_119","DF9I ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","wk2",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_119_read1.fastq.gz","DF9I_119_read2.fastq.gz","M3",0.234041012622812
"DF9I_120",5.14602713643043,"DF9I_120","DF9I ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","wk12",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_120_read1.fastq.gz","DF9I_120_read2.fastq.gz","M3",0.0980741035206245
"DFB3_100",5.36218906456688,"DFB3_100","DFB3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","wk12",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_100_read1.fastq.gz","DFB3_100_read2.fastq.gz","M3",0.0501001604394045
"DFB3_97",5.31208890412748,"DFB3_97","DFB3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","pre",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_97_read1.fastq.gz","DFB3_97_read2.fastq.gz","M3",0
"DFB3_98",5.53403177912809,"DFB3_98","DFB3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","d2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_98_read1.fastq.gz","DFB3_98_read2.fastq.gz","M3",0.221942875000612
"DFB3_99",5.37247767861769,"DFB3_99","DFB3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","wk2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_99_read1.fastq.gz","DFB3_99_read2.fastq.gz","M3",0.0603887744902112
"DFG1_133",5.29083722959147,"DFG1_133","DFG1 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","pre",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_133_read1.fastq.gz","DFG1_133_read2.fastq.gz","M3",0
"DFG1_134",5.68722854497814,"DFG1_134","DFG1 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","d2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_134_read1.fastq.gz","DFG1_134_read2.fastq.gz","M3",0.396391315386666
"DFG1_135",6.00773170170155,"DFG1_135","DFG1 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","wk2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_135_read1.fastq.gz","DFG1_135_read2.fastq.gz","M3",0.71689447211008
"DFG1_136",5.3092002341157,"DFG1_136","DFG1 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","wk12",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_136_read1.fastq.gz","DFG1_136_read2.fastq.gz","M3",0.0183630045242325
"DFI0_21",5.38952829635101,"DFI0_21","DFI0 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","pre",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_21_read1.fastq.gz","DFI0_21_read2.fastq.gz","M3",0
"DFI0_22",5.20278857183232,"DFI0_22","DFI0 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","d2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_22_read1.fastq.gz","DFI0_22_read2.fastq.gz","M3",-0.18673972451869
"DFI0_23",5.15359287637301,"DFI0_23","DFI0 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","wk2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_23_read1.fastq.gz","DFI0_23_read2.fastq.gz","M3",-0.235935419978003
"DFI0_24",5.03331702744391,"DFI0_24","DFI0 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","wk12",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_24_read1.fastq.gz","DFI0_24_read2.fastq.gz","M3",-0.356211268907097
"DFJ3_121",5.10248144532224,"DFJ3_121","DFJ3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","pre",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_121_read1.fastq.gz","DFJ3_121_read2.fastq.gz","M3",0
"DFJ3_122",5.15437078483837,"DFJ3_122","DFJ3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","d2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_122_read1.fastq.gz","DFJ3_122_read2.fastq.gz","M3",0.0518893395161291
"DFJ3_123",5.2955001928924,"DFJ3_123","DFJ3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","wk2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_123_read1.fastq.gz","DFJ3_123_read2.fastq.gz","M3",0.193018747570162
"DFJ3_124",5.06869692815977,"DFJ3_124","DFJ3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","wk12",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_124_read1.fastq.gz","DFJ3_124_read2.fastq.gz","M3",-0.03378451716247
"DFL6_129",5.27127186404082,"DFL6_129","DFL6 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","pre",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_129_read1.fastq.gz","DFL6_129_read2.fastq.gz","M3",0
"DFL6_130",5.28271096990286,"DFL6_130","DFL6 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","d2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_130_read1.fastq.gz","DFL6_130_read2.fastq.gz","M3",0.0114391058620322
"DFL6_131",5.33432854386484,"DFL6_131","DFL6 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_131_read1.fastq.gz","DFL6_131_read2.fastq.gz","M3",0.0630566798240197
"DFL6_132",5.15040640797506,"DFL6_132","DFL6 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_132_read1.fastq.gz","DFL6_132_read2.fastq.gz","M3",-0.120865456065762
"DFTA_85",5.00489398086246,"DFTA_85","DFTA IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_85_read1.fastq.gz","DFTA_85_read2.fastq.gz","M3",0
"DFTA_86",5.292552178792,"DFTA_86","DFTA IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_86_read1.fastq.gz","DFTA_86_read2.fastq.gz","M3",0.287658197929541
"DFTA_87",5.78967080450088,"DFTA_87","DFTA IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_87_read1.fastq.gz","DFTA_87_read2.fastq.gz","M3",0.784776823638428
"DFTA_88",5.20110622764278,"DFTA_88","DFTA IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_88_read1.fastq.gz","DFTA_88_read2.fastq.gz","M3",0.19621224678033
"DFVJ_1",5.57925022181487,"DFVJ_1","DFVJ ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","pre",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_1_read1.fastq.gz","DFVJ_1_read2.fastq.gz","M3",0
"DFVJ_2",5.60716343823552,"DFVJ_2","DFVJ ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","d2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_2_read1.fastq.gz","DFVJ_2_read2.fastq.gz","M3",0.0279132164206484
"DFVJ_3",5.58844985677212,"DFVJ_3","DFVJ ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","wk2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_3_read1.fastq.gz","DFVJ_3_read2.fastq.gz","M3",0.00919963495724563
"DFVJ_4",5.34807659687143,"DFVJ_4","DFVJ ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","wk12",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_4_read1.fastq.gz","DFVJ_4_read2.fastq.gz","M3",-0.231173624943439
"DFWG_101",5.11942632381557,"DFWG_101","DFWG ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","pre",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_101_read1.fastq.gz","DFWG_101_read2.fastq.gz","M3",0
"DFWG_102",5.32110340827494,"DFWG_102","DFWG ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","d2",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_102_read1.fastq.gz","DFWG_102_read2.fastq.gz","M3",0.201677084459368
"DFWG_103",5.50213790715182,"DFWG_103","DFWG ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_103_read1.fastq.gz","DFWG_103_read2.fastq.gz","M3",0.382711583336251
"DFWG_104",5.33477320586638,"DFWG_104","DFWG ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_104_read1.fastq.gz","DFWG_104_read2.fastq.gz","M3",0.215346882050815
"DFX6_5",5.34784229428775,"DFX6_5","DFX6 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","pre",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_5_read1.fastq.gz","DFX6_5_read2.fastq.gz","M3",0
"DFX6_6",5.2528834701799,"DFX6_6","DFX6 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","d2",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_6_read1.fastq.gz","DFX6_6_read2.fastq.gz","M3",-0.0949588241078425
"DFX6_7",5.4401949776083,"DFX6_7","DFX6 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","wk2",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_7_read1.fastq.gz","DFX6_7_read2.fastq.gz","M3",0.0923526833205521
"DFX6_8",5.1918879169681,"DFX6_8","DFX6 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","wk12",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_8_read1.fastq.gz","DFX6_8_read2.fastq.gz","M3",-0.15595437731965
"DFXH_25",5.35343303849407,"DFXH_25","DFXH ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","pre",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_25_read1.fastq.gz","DFXH_25_read2.fastq.gz","M3",0
"DFXH_26",5.34174886703926,"DFXH_26","DFXH ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","d2",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_26_read1.fastq.gz","DFXH_26_read2.fastq.gz","M3",-0.0116841714548155
"DFXH_27",5.33319600125208,"DFXH_27","DFXH ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","wk2",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_27_read1.fastq.gz","DFXH_27_read2.fastq.gz","M3",-0.0202370372419907
"DFXH_28",5.37449998111353,"DFXH_28","DFXH ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","wk12",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_28_read1.fastq.gz","DFXH_28_read2.fastq.gz","M3",0.0210669426194592
