"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","BCG_dose_log10","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","log_grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"A12V119_wk12Pre",8.4443965173186,"A12V119_wk12Pre","A12V119 low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V119",4018,4.59,"low","wk12",96612,4.99,"60",1.79,"not_protected","ivbcg_dosecohort_processed.txt","A12V119_wk12Pre_read1.fastq.gz","A12V119_wk12Pre_read2.fastq.gz","M2",0.215569872291706
"A12V119_wk2Pre",8.59284035125162,"A12V119_wk2Pre","A12V119 low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V119",4018,4.59,"low","wk2",96612,4.99,"60",1.79,"not_protected","ivbcg_dosecohort_processed.txt","A12V119_wk2Pre_read1.fastq.gz","A12V119_wk2Pre_read2.fastq.gz","M2",0.364013706224727
"A12V119_wk4Pre",8.60250564088849,"A12V119_wk4Pre","A12V119 low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V119",4018,4.59,"low","wk4",96612,4.99,"60",1.79,"not_protected","ivbcg_dosecohort_processed.txt","A12V119_wk4Pre_read1.fastq.gz","A12V119_wk4Pre_read2.fastq.gz","M2",0.373678995861596
"A12V119_wkm4Pre",8.2288266450269,"A12V119_wkm4Pre","A12V119 low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V119",4018,4.59,"low","pre",96612,4.99,"60",1.79,"not_protected","ivbcg_dosecohort_processed.txt","A12V119_wkm4Pre_read1.fastq.gz","A12V119_wkm4Pre_read2.fastq.gz","M2",0
"A12V158_d2Pre",8.91440292186993,"A12V158_d2Pre","A12V158 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V158",2618,6.84,"high","d2",182028,5.26,"5",0.78,"not_protected","ivbcg_dosecohort_processed.txt","A12V158_d2Pre_read1.fastq.gz","A12V158_d2Pre_read2.fastq.gz","M2",0.574460865597391
"A12V158_wk12Pre",9.05871881098216,"A12V158_wk12Pre","A12V158 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V158",2618,6.84,"high","wk12",182028,5.26,"5",0.78,"not_protected","ivbcg_dosecohort_processed.txt","A12V158_wk12Pre_read1.fastq.gz","A12V158_wk12Pre_read2.fastq.gz","M2",0.718776754709618
"A12V158_wk2Pre",8.32697265725225,"A12V158_wk2Pre","A12V158 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V158",2618,6.84,"high","wk2",182028,5.26,"5",0.78,"not_protected","ivbcg_dosecohort_processed.txt","A12V158_wk2Pre_read1.fastq.gz","A12V158_wk2Pre_read2.fastq.gz","M2",-0.0129693990202924
"A12V158_wkm4Pre",8.33994205627254,"A12V158_wkm4Pre","A12V158 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A12V158",2618,6.84,"high","pre",182028,5.26,"5",0.78,"not_protected","ivbcg_dosecohort_processed.txt","A12V158_wkm4Pre_read1.fastq.gz","A12V158_wkm4Pre_read2.fastq.gz","M2",0
"A14V013_wk12Pre",8.03727064445756,"A14V013_wk12Pre","A14V013 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A14V013",3518,6.84,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A14V013_wk12Pre_read1.fastq.gz","A14V013_wk12Pre_read2.fastq.gz","M2",-0.31637375797761
"A14V013_wk2Pre",9.00182100287078,"A14V013_wk2Pre","A14V013 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A14V013",3518,6.84,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A14V013_wk2Pre_read1.fastq.gz","A14V013_wk2Pre_read2.fastq.gz","M2",0.648176600435601
"A14V013_wk4Pre",7.8479774595183,"A14V013_wk4Pre","A14V013 high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A14V013",3518,6.84,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A14V013_wk4Pre_read1.fastq.gz","A14V013_wk4Pre_read2.fastq.gz","M2",-0.505666942916873
"A14V013_wkm4Pre",8.35364440243517,"A14V013_wkm4Pre","A14V013 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A14V013",3518,6.84,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A14V013_wkm4Pre_read1.fastq.gz","A14V013_wkm4Pre_read2.fastq.gz","M2",0
"A9V105_d2Pre",8.86364456914017,"A9V105_d2Pre","A9V105 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A9V105",4718,6.84,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A9V105_d2Pre_read1.fastq.gz","A9V105_d2Pre_read2.fastq.gz","M2",0.835941124746171
"A9V105_wk12Pre",8.54811277176582,"A9V105_wk12Pre","A9V105 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A9V105",4718,6.84,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A9V105_wk12Pre_read1.fastq.gz","A9V105_wk12Pre_read2.fastq.gz","M2",0.520409327371826
"A9V105_wk2Pre",8.41604245538423,"A9V105_wk2Pre","A9V105 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A9V105",4718,6.84,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A9V105_wk2Pre_read1.fastq.gz","A9V105_wk2Pre_read2.fastq.gz","M2",0.388339010990233
"A9V105_wk4Pre",8.01060879708081,"A9V105_wk4Pre","A9V105 high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A9V105",4718,6.84,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A9V105_wk4Pre_read1.fastq.gz","A9V105_wk4Pre_read2.fastq.gz","M2",-0.0170946473131846
"A9V105_wkm4Pre",8.027703444394,"A9V105_wkm4Pre","A9V105 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","A9V105",4718,6.84,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","A9V105_wkm4Pre_read1.fastq.gz","A9V105_wkm4Pre_read2.fastq.gz","M2",0
"DFA4_d2Pre",8.52559815247045,"DFA4_d2Pre","DFA4 low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFA4",17819,5.63,"low","d2",169720,5.23,"8",0.95,"not_protected","ivbcg_dosecohort_processed.txt","DFA4_d2Pre_read1.fastq.gz","DFA4_d2Pre_read2.fastq.gz","M2",-0.635555635707194
"DFA4_wk12Pre",8.50361324320817,"DFA4_wk12Pre","DFA4 low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFA4",17819,5.63,"low","wk12",169720,5.23,"8",0.95,"not_protected","ivbcg_dosecohort_processed.txt","DFA4_wk12Pre_read1.fastq.gz","DFA4_wk12Pre_read2.fastq.gz","M2",-0.657540544969471
"DFA4_wk2Pre",8.1270038825684,"DFA4_wk2Pre","DFA4 low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFA4",17819,5.63,"low","wk2",169720,5.23,"8",0.95,"not_protected","ivbcg_dosecohort_processed.txt","DFA4_wk2Pre_read1.fastq.gz","DFA4_wk2Pre_read2.fastq.gz","M2",-1.03414990560924
"DFA4_wk4Pre",8.42254377320029,"DFA4_wk4Pre","DFA4 low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFA4",17819,5.63,"low","wk4",169720,5.23,"8",0.95,"not_protected","ivbcg_dosecohort_processed.txt","DFA4_wk4Pre_read1.fastq.gz","DFA4_wk4Pre_read2.fastq.gz","M2",-0.738610014977356
"DFA4_wkm4Pre",9.16115378817764,"DFA4_wkm4Pre","DFA4 low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFA4",17819,5.63,"low","pre",169720,5.23,"8",0.95,"not_protected","ivbcg_dosecohort_processed.txt","DFA4_wkm4Pre_read1.fastq.gz","DFA4_wkm4Pre_read2.fastq.gz","M2",0
"DFM3_d2Pre",8.70420835509568,"DFM3_d2Pre","DFM3 low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFM3",5018,5.31,"low","d2",0,0,"5",0.78,"protected","ivbcg_dosecohort_processed.txt","DFM3_d2Pre_read1.fastq.gz","DFM3_d2Pre_read2.fastq.gz","M2",0.816969082331418
"DFM3_wk12Pre",7.79357250408674,"DFM3_wk12Pre","DFM3 low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFM3",5018,5.31,"low","wk12",0,0,"5",0.78,"protected","ivbcg_dosecohort_processed.txt","DFM3_wk12Pre_read1.fastq.gz","DFM3_wk12Pre_read2.fastq.gz","M2",-0.0936667686775188
"DFM3_wk2Pre",7.68694380471468,"DFM3_wk2Pre","DFM3 low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFM3",5018,5.31,"low","wk2",0,0,"5",0.78,"protected","ivbcg_dosecohort_processed.txt","DFM3_wk2Pre_read1.fastq.gz","DFM3_wk2Pre_read2.fastq.gz","M2",-0.200295468049582
"DFM3_wk4Pre",8.35964810204194,"DFM3_wk4Pre","DFM3 low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFM3",5018,5.31,"low","wk4",0,0,"5",0.78,"protected","ivbcg_dosecohort_processed.txt","DFM3_wk4Pre_read1.fastq.gz","DFM3_wk4Pre_read2.fastq.gz","M2",0.472408829277683
"DFM3_wkm4Pre",7.88723927276426,"DFM3_wkm4Pre","DFM3 low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFM3",5018,5.31,"low","pre",0,0,"5",0.78,"protected","ivbcg_dosecohort_processed.txt","DFM3_wkm4Pre_read1.fastq.gz","DFM3_wkm4Pre_read2.fastq.gz","M2",0
"DFN5_d2Pre",8.29071813699182,"DFN5_d2Pre","DFN5 low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFN5",17919,5.14,"low","d2",20030,4.3,"11",1.08,"not_protected","ivbcg_dosecohort_processed.txt","DFN5_d2Pre_read1.fastq.gz","DFN5_d2Pre_read2.fastq.gz","M2",-0.025310116457927
"DFN5_wk12Pre",7.95508733036053,"DFN5_wk12Pre","DFN5 low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFN5",17919,5.14,"low","wk12",20030,4.3,"11",1.08,"not_protected","ivbcg_dosecohort_processed.txt","DFN5_wk12Pre_read1.fastq.gz","DFN5_wk12Pre_read2.fastq.gz","M2",-0.360940923089222
"DFN5_wk2Pre",7.93041152089818,"DFN5_wk2Pre","DFN5 low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFN5",17919,5.14,"low","wk2",20030,4.3,"11",1.08,"not_protected","ivbcg_dosecohort_processed.txt","DFN5_wk2Pre_read1.fastq.gz","DFN5_wk2Pre_read2.fastq.gz","M2",-0.385616732551573
"DFN5_wk4Pre",8.14218542635735,"DFN5_wk4Pre","DFN5 low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFN5",17919,5.14,"low","wk4",20030,4.3,"11",1.08,"not_protected","ivbcg_dosecohort_processed.txt","DFN5_wk4Pre_read1.fastq.gz","DFN5_wk4Pre_read2.fastq.gz","M2",-0.173842827092402
"DFN5_wkm4Pre",8.31602825344975,"DFN5_wkm4Pre","DFN5 low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFN5",17919,5.14,"low","pre",20030,4.3,"11",1.08,"not_protected","ivbcg_dosecohort_processed.txt","DFN5_wkm4Pre_read1.fastq.gz","DFN5_wkm4Pre_read2.fastq.gz","M2",0
"DFR4_d2Pre",8.84627222523527,"DFR4_d2Pre","DFR4 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","d2",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_d2Pre_read1.fastq.gz","DFR4_d2Pre_read2.fastq.gz","M2",0.611441355576341
"DFR4_wk12Pre",7.67895294680063,"DFR4_wk12Pre","DFR4 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","wk12",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wk12Pre_read1.fastq.gz","DFR4_wk12Pre_read2.fastq.gz","M2",-0.555877922858299
"DFR4_wk2Pre",7.74616684636329,"DFR4_wk2Pre","DFR4 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","wk2",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wk2Pre_read1.fastq.gz","DFR4_wk2Pre_read2.fastq.gz","M2",-0.488664023295636
"DFR4_wk4Pre",7.6800385331457,"DFR4_wk4Pre","DFR4 high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","wk4",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wk4Pre_read1.fastq.gz","DFR4_wk4Pre_read2.fastq.gz","M2",-0.554792336513226
"DFR4_wkm4Pre",8.23483086965892,"DFR4_wkm4Pre","DFR4 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFR4",3818,6.39,"high","pre",329996,5.52,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DFR4_wkm4Pre_read1.fastq.gz","DFR4_wkm4Pre_read2.fastq.gz","M2",0
"DFV9_d2Pre",8.6413613297418,"DFV9_d2Pre","DFV9 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_d2Pre_read1.fastq.gz","DFV9_d2Pre_read2.fastq.gz","M2",0.936150343728461
"DFV9_wk12Pre",7.85345429797811,"DFV9_wk12Pre","DFV9 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wk12Pre_read1.fastq.gz","DFV9_wk12Pre_read2.fastq.gz","M2",0.14824331196477
"DFV9_wk2Pre",7.88822617839033,"DFV9_wk2Pre","DFV9 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wk2Pre_read1.fastq.gz","DFV9_wk2Pre_read2.fastq.gz","M2",0.18301519237699
"DFV9_wk4Pre",7.7457757917657,"DFV9_wk4Pre","DFV9 high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wk4Pre_read1.fastq.gz","DFV9_wk4Pre_read2.fastq.gz","M2",0.0405648057523571
"DFV9_wkm4Pre",7.70521098601334,"DFV9_wkm4Pre","DFV9 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFV9",4518,6.84,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DFV9_wkm4Pre_read1.fastq.gz","DFV9_wkm4Pre_read2.fastq.gz","M2",0
"DGFT_d2Pre",8.71061954169055,"DGFT_d2Pre","DGFT low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","d2",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_d2Pre_read1.fastq.gz","DGFT_d2Pre_read2.fastq.gz","M2",0.231713382770728
"DGFT_wk12Pre",8.04949274217788,"DGFT_wk12Pre","DGFT low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","wk12",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wk12Pre_read1.fastq.gz","DGFT_wk12Pre_read2.fastq.gz","M2",-0.429413416741948
"DGFT_wk2Pre",8.52052688322948,"DGFT_wk2Pre","DGFT low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","wk2",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wk2Pre_read1.fastq.gz","DGFT_wk2Pre_read2.fastq.gz","M2",0.041620724309654
"DGFT_wk4Pre",8.37066801916962,"DGFT_wk4Pre","DGFT low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","wk4",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wk4Pre_read1.fastq.gz","DGFT_wk4Pre_read2.fastq.gz","M2",-0.108238139750206
"DGFT_wkm4Pre",8.47890615891983,"DGFT_wkm4Pre","DGFT low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFT",18419,5.49,"low","pre",5205545,6.72,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","DGFT_wkm4Pre_read1.fastq.gz","DGFT_wkm4Pre_read2.fastq.gz","M2",0
"DGFV_d2Pre",8.82129221538667,"DGFV_d2Pre","DGFV low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","d2",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_d2Pre_read1.fastq.gz","DGFV_d2Pre_read2.fastq.gz","M2",-0.0176178824643163
"DGFV_wk12Pre",7.86717912806513,"DGFV_wk12Pre","DGFV low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk12",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk12Pre_read1.fastq.gz","DGFV_wk12Pre_read2.fastq.gz","M2",-0.971730969785858
"DGFV_wk2Pre",8.63419889443943,"DGFV_wk2Pre","DGFV low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk2",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk2Pre_read1.fastq.gz","DGFV_wk2Pre_read2.fastq.gz","M2",-0.204711203411559
"DGFV_wk4Pre",8.81329093975251,"DGFV_wk4Pre","DGFV low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk4",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk4Pre_read1.fastq.gz","DGFV_wk4Pre_read2.fastq.gz","M2",-0.025619158098479
"DGFV_wkm4Pre",8.83891009785099,"DGFV_wkm4Pre","DGFV low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","pre",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wkm4Pre_read1.fastq.gz","DGFV_wkm4Pre_read2.fastq.gz","M2",0
"DGGG_d2Pre",8.24425764463432,"DGGG_d2Pre","DGGG low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","d2",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_d2Pre_read1.fastq.gz","DGGG_d2Pre_read2.fastq.gz","M2",0.0392082550965238
"DGGG_wk12Pre",8.04156657952595,"DGGG_wk12Pre","DGGG low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk12",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk12Pre_read1.fastq.gz","DGGG_wk12Pre_read2.fastq.gz","M2",-0.163482810011841
"DGGG_wk2Pre",7.95975615611802,"DGGG_wk2Pre","DGGG low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk2",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk2Pre_read1.fastq.gz","DGGG_wk2Pre_read2.fastq.gz","M2",-0.245293233419777
"DGGG_wk4Pre",8.28584187483472,"DGGG_wk4Pre","DGGG low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk4",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk4Pre_read1.fastq.gz","DGGG_wk4Pre_read2.fastq.gz","M2",0.0807924852969233
"DGGG_wkm4Pre",8.20504938953779,"DGGG_wkm4Pre","DGGG low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","pre",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wkm4Pre_read1.fastq.gz","DGGG_wkm4Pre_read2.fastq.gz","M2",0
"DGHR_d2Pre",8.43389443526804,"DGHR_d2Pre","DGHR low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","d2",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_d2Pre_read1.fastq.gz","DGHR_d2Pre_read2.fastq.gz","M2",-0.189559823099012
"DGHR_wk12Pre",8.06916249777632,"DGHR_wk12Pre","DGHR low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk12",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk12Pre_read1.fastq.gz","DGHR_wk12Pre_read2.fastq.gz","M2",-0.554291760590729
"DGHR_wk2Pre",8.67652569277794,"DGHR_wk2Pre","DGHR low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk2",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk2Pre_read1.fastq.gz","DGHR_wk2Pre_read2.fastq.gz","M2",0.053071434410894
"DGHR_wk4Pre",8.63394434391164,"DGHR_wk4Pre","DGHR low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk4",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk4Pre_read1.fastq.gz","DGHR_wk4Pre_read2.fastq.gz","M2",0.0104900855445873
"DGHR_wkm4Pre",8.62345425836705,"DGHR_wkm4Pre","DGHR low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","pre",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wkm4Pre_read1.fastq.gz","DGHR_wkm4Pre_read2.fastq.gz","M2",0
"DGIT_d2Pre",7.59820375952129,"DGIT_d2Pre","DGIT low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","d2",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_d2Pre_read1.fastq.gz","DGIT_d2Pre_read2.fastq.gz","M2",0.0420004250994648
"DGIT_wk12Pre",7.37517261243166,"DGIT_wk12Pre","DGIT low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk12",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk12Pre_read1.fastq.gz","DGIT_wk12Pre_read2.fastq.gz","M2",-0.181030721990168
"DGIT_wk2Pre",7.3220798281384,"DGIT_wk2Pre","DGIT low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk2",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk2Pre_read1.fastq.gz","DGIT_wk2Pre_read2.fastq.gz","M2",-0.234123506283426
"DGIT_wk4Pre",7.17919263948553,"DGIT_wk4Pre","DGIT low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk4",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk4Pre_read1.fastq.gz","DGIT_wk4Pre_read2.fastq.gz","M2",-0.377010694936298
